moduleID,year,moduleName,link,academicYear,searchValue
"2059","2002","Text Analysis / Theatre Innovators",/Local/Exam_Papers/2002/20/2059.pdf,2,"027"
"2059","2003","Text Analysis/Theatre Innovators",/Local/Exam_Papers/2003/20/2059.pdf,2,"027"
"2059","2004","Text Analysis/Theatre Innovators",/Local/Exam_Papers/2004/20/2059.pdf,2,"027"
"2059","2005","Text Analysis/Theatre Innovators",/Local/Exam_Papers/2005/20/2059.pdf,2,"027"
"2059","2006","Text Analysis/Theatre Innovators",/Local/Exam_Papers/2006/20/2059.pdf,2,"027"
"2061","2001","History of Art - The Art of the Courts in Seventeenth Century Europe",/Local/Exam_Papers/2001/20/2061.pdf,2,"082"
"2061","2002","19th and 20th Century Architecture",/Local/Exam_Papers/2002/20/2061.pdf,2,"082"
"2062","2008","Logic and Philosophy of Science",/Local/Exam_Papers/2008/20/2062.pdf,2,"046"
"2062","2009","Logic and Philosophy of Science",/Local/Exam_Papers/2009/20/2062.pdf,2,"046"
"2062","1999","PHIL: Logic & The Methodology of Science",/Local/Exam_Papers/1999/20/2062.pdf,2,"082"
"2062","2000","Logic and The Methodology of Science",/Local/Exam_Papers/2000/20/2062.pdf,2,"082"
"2062","2001","Logic and Methodology of Science",/Local/Exam_Papers/2001/20/2062.pdf,2,"082"
"2062","2002","Logic and The Methodology of Science",/Local/Exam_Papers/2002/20/2062.pdf,2,"082"
"2062","2003","Logic and The Methodology of Science",/Local/Exam_Papers/2003/20/2062.pdf,2,"082"
"2062","2004","Logic and The Methodology of Science",/Local/Exam_Papers/2004/20/2062.pdf,2,"082"
"2062","2007","Logic and The Methodology of Science",/Local/Exam_Papers/2007/20/2062.pdf,2,"082"
"2062","2008","Logic and Philosophy of Science",/Local/Exam_Papers/2008/20/2062.pdf,2,"082"
"2062","2009","Logic and Philosophy of Science",/Local/Exam_Papers/2009/20/2062.pdf,2,"082"
"2062","2008","Logic and Philosophy of Science",/Local/Exam_Papers/2008/20/2062.pdf,2,"405"
"2062","2009","Logic and Philosophy of Science",/Local/Exam_Papers/2009/20/2062.pdf,2,"405"
"2062","1999","PHIL: Logic & The Methodology of Science",/Local/Exam_Papers/1999/20/2062.pdf,2,"414"
"2062","2001","Logic and Methodology of Science",/Local/Exam_Papers/2001/20/2062.pdf,2,"414"
"2062","2007","Logic and The Methodology of Science",/Local/Exam_Papers/2007/20/2062.pdf,2,"414"
"2063","1999","PHIL: Moral and Political Philosophy",/Local/Exam_Papers/1999/20/2063.pdf,2,"082"
"2063","2000","History of Philosophy 1",/Local/Exam_Papers/2000/20/2063.pdf,2,"082"
"2063","2001","History of Philosophy I",/Local/Exam_Papers/2001/20/2063.pdf,2,"082"
"2063","2002","History of Philosophy 1",/Local/Exam_Papers/2002/20/2063.pdf,2,"082"
"2063","2003","History of Philosophy 1",/Local/Exam_Papers/2003/20/2063.pdf,2,"082"
"2063","2004","History of Philosophy 1",/Local/Exam_Papers/2004/20/2063.pdf,2,"082"
"2063","2005","History of Philosophy 1",/Local/Exam_Papers/2005/20/2063.pdf,2,"082"
"2063","2006","History of Philosophy 1",/Local/Exam_Papers/2006/20/2063.pdf,2,"082"
"2063","2007","History of Philosophy 1",/Local/Exam_Papers/2007/20/2063.pdf,2,"082"
"2063","2008","History of Philosophy 1",/Local/Exam_Papers/2008/20/2063.pdf,2,"082"
"2063","2009","History of Philosophy 1",/Local/Exam_Papers/2009/20/2063.pdf,2,"082"
"2063","1999","PHIL: Moral and Political Philosophy",/Local/Exam_Papers/1999/20/2063.pdf,2,"414"
"2063","2000","History of Philosophy 1",/Local/Exam_Papers/2000/20/2063.pdf,2,"414"
"2063","2001","History of Philosophy I",/Local/Exam_Papers/2001/20/2063.pdf,2,"414"
"2063","2002","History of Philosophy 1",/Local/Exam_Papers/2002/20/2063.pdf,2,"414"
"2063","2003","History of Philosophy 1",/Local/Exam_Papers/2003/20/2063.pdf,2,"414"
"2063","2004","History of Philosophy 1",/Local/Exam_Papers/2004/20/2063.pdf,2,"414"
"2063","2005","History of Philosophy 1",/Local/Exam_Papers/2005/20/2063.pdf,2,"414"
"2063","2006","History of Philosophy 1",/Local/Exam_Papers/2006/20/2063.pdf,2,"414"
"2063","2007","History of Philosophy 1",/Local/Exam_Papers/2007/20/2063.pdf,2,"414"
"2064","2008","Central Problems in Philosophy",/Local/Exam_Papers/2008/20/2064.pdf,2,"046"
"2064","2009","Central Problems in Philosophy",/Local/Exam_Papers/2009/20/2064.pdf,2,"046"
"2064","1999","PHIL: General Philosophy",/Local/Exam_Papers/1999/20/2064.pdf,2,"082"
"2064","2000","Central Problems in Philosophy",/Local/Exam_Papers/2000/20/2064.pdf,2,"082"
"2064","2001","Central Problems in Philosophy",/Local/Exam_Papers/2001/20/2064.pdf,2,"082"
"2064","2002","Central Problems in Philosophy",/Local/Exam_Papers/2002/20/2064.pdf,2,"082"
"2064","2003","Central Problems in Philosophy",/Local/Exam_Papers/2003/20/2064.pdf,2,"082"
"2064","2004","Central Problems in Philosophy",/Local/Exam_Papers/2004/20/2064.pdf,2,"082"
"2064","2005","Central Problems in Philosophy",/Local/Exam_Papers/2005/20/2064.pdf,2,"082"
"2064","2006","Central Problems in Philosophy",/Local/Exam_Papers/2006/20/2064.pdf,2,"082"
"2064","2007","Central Problems in Philosophy",/Local/Exam_Papers/2007/20/2064.pdf,2,"082"
"2064","2008","Central Problems in Philosophy",/Local/Exam_Papers/2008/20/2064.pdf,2,"082"
"2064","2009","Central Problems in Philosophy",/Local/Exam_Papers/2009/20/2064.pdf,2,"082"
"2064","2008","Central Problems in Philosophy",/Local/Exam_Papers/2008/20/2064.pdf,2,"405"
"2064","2009","Central Problems in Philosophy",/Local/Exam_Papers/2009/20/2064.pdf,2,"405"
"2064","1999","PHIL: General Philosophy",/Local/Exam_Papers/1999/20/2064.pdf,2,"414"
"2064","2000","Central Problems in Philosophy",/Local/Exam_Papers/2000/20/2064.pdf,2,"414"
"2064","2001","Central Problems in Philosophy",/Local/Exam_Papers/2001/20/2064.pdf,2,"414"
"2064","2002","Central Problems in Philosophy",/Local/Exam_Papers/2002/20/2064.pdf,2,"414"
"2064","2003","Central Problems in Philosophy",/Local/Exam_Papers/2003/20/2064.pdf,2,"414"
"2064","2004","Central Problems in Philosophy",/Local/Exam_Papers/2004/20/2064.pdf,2,"414"
"2064","2005","Central Problems in Philosophy",/Local/Exam_Papers/2005/20/2064.pdf,2,"414"
"2064","2006","Central Problems in Philosophy",/Local/Exam_Papers/2006/20/2064.pdf,2,"414"
"2064","2007","Central Problems in Philosophy",/Local/Exam_Papers/2007/20/2064.pdf,2,"414"
"2066","2009","Texts II",/Local/Exam_Papers/2009/20/2066.pdf,2,"472"
"2067","1999","PHIL: History of Philosophy II",/Local/Exam_Papers/1999/20/2067.pdf,2,"082"
"2067","2000","History of Philosophy 2",/Local/Exam_Papers/2000/20/2067.pdf,2,"082"
"2067","2001","History of Philosophy II",/Local/Exam_Papers/2001/20/2067.pdf,2,"082"
"2067","2002","History of Philosophy 2",/Local/Exam_Papers/2002/20/2067.pdf,2,"082"
"2067","2003","History of Philosophy 2",/Local/Exam_Papers/2003/20/2067.pdf,2,"082"
"2067","2004","History of Philosophy 2",/Local/Exam_Papers/2004/20/2067.pdf,2,"082"
"2067","2005","History of Philosophy 2",/Local/Exam_Papers/2005/20/2067.pdf,2,"082"
"2067","2006","History of Philosophy 2",/Local/Exam_Papers/2006/20/2067.pdf,2,"082"
"2067","2007","History of Philosophy 2",/Local/Exam_Papers/2007/20/2067.pdf,2,"082"
"2067","2008","History of Philosophy 2",/Local/Exam_Papers/2008/20/2067.pdf,2,"082"
"2067","2009","History of Philosophy 2",/Local/Exam_Papers/2009/20/2067.pdf,2,"082"
"2067","1999","PHIL: History of Philosophy II",/Local/Exam_Papers/1999/20/2067.pdf,2,"414"
"2067","2000","History of Philosophy 2",/Local/Exam_Papers/2000/20/2067.pdf,2,"414"
"2067","2002","History of Philosophy 2",/Local/Exam_Papers/2002/20/2067.pdf,2,"414"
"2067","2003","History of Philosophy 2",/Local/Exam_Papers/2003/20/2067.pdf,2,"414"
"2067","2004","History of Philosophy 2",/Local/Exam_Papers/2004/20/2067.pdf,2,"414"
"2067","2005","History of Philosophy 2",/Local/Exam_Papers/2005/20/2067.pdf,2,"414"
"2067","2006","History of Philosophy 2",/Local/Exam_Papers/2006/20/2067.pdf,2,"414"
"2067","2007","History of Philosophy 2",/Local/Exam_Papers/2007/20/2067.pdf,2,"414"
"2068","2005","Topics 2",/Local/Exam_Papers/2005/20/2068.pdf,2,"082"
"2068","2006","Topics 2",/Local/Exam_Papers/2006/20/2068.pdf,2,"082"
"2068","2005","Topics 2",/Local/Exam_Papers/2005/20/2068.pdf,2,"414"
"2068","2006","Topics 2",/Local/Exam_Papers/2006/20/2068.pdf,2,"414"
"2070","1999","PSY I: History of Psychology; Intro. to Psychology",/Local/Exam_Papers/1999/20/2070.pdf,2,"012"
"2070","2001","History of Psychology - Introduction to Psychology",/Local/Exam_Papers/2001/20/2070.pdf,2,"012"
"2070","2002","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2002/20/2070.pdf,2,"012"
"2070","2003","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2003/20/2070.pdf,2,"012"
"2070","2004","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2004/20/2070.pdf,2,"012"
"2070","2005","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2005/20/2070.pdf,2,"012"
"2070","2006","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2006/20/2070.pdf,2,"012"
"2070","2008","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2008/20/2070.pdf,2,"012"
"2070","2009","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2009/20/2070.pdf,2,"012"
"2070","1999","PSY I: History of Psychology; Intro. to Psychology",/Local/Exam_Papers/1999/20/2070.pdf,2,"082"
"2070","2001","History of Psychology - Introduction to Psychology",/Local/Exam_Papers/2001/20/2070.pdf,2,"082"
"2070","2002","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2002/20/2070.pdf,2,"082"
"2070","2003","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2003/20/2070.pdf,2,"082"
"2070","2004","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2004/20/2070.pdf,2,"082"
"2070","2005","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2005/20/2070.pdf,2,"082"
"2070","2006","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2006/20/2070.pdf,2,"082"
"2070","2007","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2007/20/2070.pdf,2,"082"
"2070","2008","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2008/20/2070.pdf,2,"082"
"2070","2009","Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2009/20/2070.pdf,2,"082"
"2071","1999","PSY II: Perception; Neuroscience & Behaviour",/Local/Exam_Papers/1999/20/2071.pdf,2,"012"
"2071","2001","Perception Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2001/20/2071.pdf,2,"012"
"2071","2002","Developmental Psychology",/Local/Exam_Papers/2002/20/2071.pdf,2,"012"
"2071","2003","Developmental Psychology",/Local/Exam_Papers/2003/20/2071.pdf,2,"012"
"2071","2004","Developmental Psychology",/Local/Exam_Papers/2004/20/2071.pdf,2,"012"
"2071","2005","Developmental Psychology",/Local/Exam_Papers/2005/20/2071.pdf,2,"012"
"2071","2006","Developmental Psychology",/Local/Exam_Papers/2006/20/2071.pdf,2,"012"
"2071","2007","Developmental Psychology",/Local/Exam_Papers/2007/20/2071.pdf,2,"012"
"2071","2008","Developmental Psychology",/Local/Exam_Papers/2008/20/2071.pdf,2,"012"
"2071","2009","Developmental Psychology",/Local/Exam_Papers/2009/20/2071.pdf,2,"012"
"2071","1999","PSY II: Perception; Neuroscience & Behaviour",/Local/Exam_Papers/1999/20/2071.pdf,2,"082"
"2071","2001","Perception Fundamentals of Neuroscience and Behaviour",/Local/Exam_Papers/2001/20/2071.pdf,2,"082"
"2071","2002","Developmental Psychology",/Local/Exam_Papers/2002/20/2071.pdf,2,"082"
"2071","2003","Developmental Psychology",/Local/Exam_Papers/2003/20/2071.pdf,2,"082"
"2071","2004","Developmental Psychology",/Local/Exam_Papers/2004/20/2071.pdf,2,"082"
"2071","2005","Developmental Psychology",/Local/Exam_Papers/2005/20/2071.pdf,2,"082"
"2071","2006","Developmental Psychology",/Local/Exam_Papers/2006/20/2071.pdf,2,"082"
"2071","2007","Developmental Psychology",/Local/Exam_Papers/2007/20/2071.pdf,2,"082"
"2071","2008","Developmental Psychology",/Local/Exam_Papers/2008/20/2071.pdf,2,"082"
"2071","2009","Developmental Psychology",/Local/Exam_Papers/2009/20/2071.pdf,2,"082"
"2072","1999","PSY III: Psychological Disorder; Communication & Language",/Local/Exam_Papers/1999/20/2072.pdf,2,"012"
"2072","2001","Psychological Disorder - Communication and Language",/Local/Exam_Papers/2001/20/2072.pdf,2,"012"
"2072","2002","Personality and Individual Difference",/Local/Exam_Papers/2002/20/2072.pdf,2,"012"
"2072","2003","Personality and Individual Differences",/Local/Exam_Papers/2003/20/2072.pdf,2,"012"
"2072","2004","Personality and Individual Differences",/Local/Exam_Papers/2004/20/2072.pdf,2,"012"
"2072","2005","Personality and Individual Differences",/Local/Exam_Papers/2005/20/2072.pdf,2,"012"
"2072","2006","Personality and Individual Differences",/Local/Exam_Papers/2006/20/2072.pdf,2,"012"
"2072","2007","Personality and Individual Differences",/Local/Exam_Papers/2007/20/2072.pdf,2,"012"
"2072","2008","Personality and Individual Differences",/Local/Exam_Papers/2008/20/2072.pdf,2,"012"
"2072","2009","Personality and Individual Differences",/Local/Exam_Papers/2009/20/2072.pdf,2,"012"
"2072","1999","PSY III: Psychological Disorder; Communication & Language",/Local/Exam_Papers/1999/20/2072.pdf,2,"082"
"2072","2001","Psychological Disorder - Communication and Language",/Local/Exam_Papers/2001/20/2072.pdf,2,"082"
"2072","2002","Personality and Individual Difference",/Local/Exam_Papers/2002/20/2072.pdf,2,"082"
"2072","2003","Personality and Individual Differences",/Local/Exam_Papers/2003/20/2072.pdf,2,"082"
"2072","2004","Personality and Individual Differences",/Local/Exam_Papers/2004/20/2072.pdf,2,"082"
"2072","2005","Personality and Individual Differences",/Local/Exam_Papers/2005/20/2072.pdf,2,"082"
"2072","2006","Personality and Individual Differences",/Local/Exam_Papers/2006/20/2072.pdf,2,"082"
"2072","2008","Personality and Individual Differences",/Local/Exam_Papers/2008/20/2072.pdf,2,"082"
"2072","2009","Personality and Individual Differences",/Local/Exam_Papers/2009/20/2072.pdf,2,"082"
"2073","1999","PSY IV: Child Development; Methodology",/Local/Exam_Papers/1999/20/2073.pdf,2,"012"
"2073","2001","Paper IV Child Development - Introduction to Cognition",/Local/Exam_Papers/2001/20/2073.pdf,2,"012"
"2073","2002","Cognitive Psychology",/Local/Exam_Papers/2002/20/2073.pdf,2,"012"
"2073","2003","Cognitive Psychology",/Local/Exam_Papers/2003/20/2073.pdf,2,"012"
"2073","2004","Cognitive Psychology",/Local/Exam_Papers/2004/20/2073.pdf,2,"012"
"2073","2005","Cognitive Psychology",/Local/Exam_Papers/2005/20/2073.pdf,2,"012"
"2073","2006","Cognitive Psychology",/Local/Exam_Papers/2006/20/2073.pdf,2,"012"
"2073","2007","Cognitive Psychology",/Local/Exam_Papers/2007/20/2073.pdf,2,"012"
"2073","2008","Cognitive Psychology",/Local/Exam_Papers/2008/20/2073.pdf,2,"012"
"2073","2009","Cognitive Psychology",/Local/Exam_Papers/2009/20/2073.pdf,2,"012"
"2073","1999","PSY IV: Child Development; Methodology",/Local/Exam_Papers/1999/20/2073.pdf,2,"082"
"2073","2001","Paper IV Child Development - Introduction to Cognition",/Local/Exam_Papers/2001/20/2073.pdf,2,"082"
"2073","2002","Cognitive Psychology",/Local/Exam_Papers/2002/20/2073.pdf,2,"082"
"2073","2003","Cognitive Psychology",/Local/Exam_Papers/2003/20/2073.pdf,2,"082"
"2073","2004","Cognitive Psychology",/Local/Exam_Papers/2004/20/2073.pdf,2,"082"
"2073","2005","Cognitive Psychology",/Local/Exam_Papers/2005/20/2073.pdf,2,"082"
"2073","2006","Cognitive Psychology",/Local/Exam_Papers/2006/20/2073.pdf,2,"082"
"2074","2000","Spanish Language Competence",/Local/Exam_Papers/2000/20/2074.pdf,2,"053"
"2074","2001","Spanish Language Competence",/Local/Exam_Papers/2001/20/2074.pdf,2,"053"
"2074","2002","Spanish Language Competence",/Local/Exam_Papers/2002/20/2074.pdf,2,"053"
"2074","2003","Spanish Language Competence",/Local/Exam_Papers/2003/20/2074.pdf,2,"053"
"2074","2004","Spanish Language Competence",/Local/Exam_Papers/2004/20/2074.pdf,2,"053"
"2074","2005","Spanish Language Competence",/Local/Exam_Papers/2005/20/2074.pdf,2,"053"
"2074","2006","Spanish Language Competence",/Local/Exam_Papers/2006/20/2074.pdf,2,"053"
"2074","2007","Spanish Language Competence",/Local/Exam_Papers/2007/20/2074.pdf,2,"053"
"2074","2008","Spanish Language Competence",/Local/Exam_Papers/2008/20/2074.pdf,2,"053"
"2074","2009","Spanish Language Competence",/Local/Exam_Papers/2009/20/2074.pdf,2,"053"
"2074","1999","SP: Language Competence",/Local/Exam_Papers/1999/20/2074.pdf,2,"082"
"2074","2000","Spanish Language Competence",/Local/Exam_Papers/2000/20/2074.pdf,2,"082"
"2074","2003","Spanish Language Competence",/Local/Exam_Papers/2003/20/2074.pdf,2,"082"
"2074","2004","Spanish Language Competence",/Local/Exam_Papers/2004/20/2074.pdf,2,"082"
"2074","2005","Spanish Language Competence",/Local/Exam_Papers/2005/20/2074.pdf,2,"082"
"2074","2006","Spanish Language Competence",/Local/Exam_Papers/2006/20/2074.pdf,2,"082"
"2074","2007","Spanish Language Competence",/Local/Exam_Papers/2007/20/2074.pdf,2,"082"
"2074","2008","Spanish Language Competence",/Local/Exam_Papers/2008/20/2074.pdf,2,"082"
"2074","2009","Spanish Language Competence",/Local/Exam_Papers/2009/20/2074.pdf,2,"082"
"2075","2001","History of Art Dutch and Flemish Painting",/Local/Exam_Papers/2001/20/2075.pdf,2,"082"
"2075","2002","Art in France 1850 - 1900",/Local/Exam_Papers/2002/20/2075.pdf,2,"082"
"2075","2004","H/A Art in France 1850-1900",/Local/Exam_Papers/2004/20/2075.pdf,2,"082"
"2075","2005","Art in France 1850-1900",/Local/Exam_Papers/2005/20/2075.pdf,2,"082"
"2075","2006","Art in France 1850-1900",/Local/Exam_Papers/2006/20/2075.pdf,2,"082"
"2075","2008","H/A Art in France 1850-1900",/Local/Exam_Papers/2008/20/2075.pdf,2,"082"
"2076","2001","History of Art Renaissance & Baroque Architecture in Italy",/Local/Exam_Papers/2001/20/2076.pdf,2,"082"
"2077","1999","PSY V: Social Psychology; Personality",/Local/Exam_Papers/1999/20/2077.pdf,2,"012"
"2077","2001","Paper V Social Psychology - Animal Behaviour",/Local/Exam_Papers/2001/20/2077.pdf,2,"012"
"2077","2002","Evolutionary Psychology",/Local/Exam_Papers/2002/20/2077.pdf,2,"012"
"2077","2003","Evolutionary Psychology",/Local/Exam_Papers/2003/20/2077.pdf,2,"012"
"2077","2004","Evolutionary Psychology",/Local/Exam_Papers/2004/20/2077.pdf,2,"012"
"2077","2005","Evolutionary Psychology",/Local/Exam_Papers/2005/20/2077.pdf,2,"012"
"2077","2006","Evolutionary Psychology",/Local/Exam_Papers/2006/20/2077.pdf,2,"012"
"2077","2007","Evolutionary Psychology",/Local/Exam_Papers/2007/20/2077.pdf,2,"012"
"2077","2008","Evolutionary Psychology",/Local/Exam_Papers/2008/20/2077.pdf,2,"012"
"2077","2009","Evolutionary Psychology",/Local/Exam_Papers/2009/20/2077.pdf,2,"012"
"2077","1999","PSY V: Social Psychology; Personality",/Local/Exam_Papers/1999/20/2077.pdf,2,"082"
"2077","2001","Paper V Social Psychology - Animal Behaviour",/Local/Exam_Papers/2001/20/2077.pdf,2,"082"
"2077","2002","Evolutionary Psychology",/Local/Exam_Papers/2002/20/2077.pdf,2,"082"
"2077","2003","Evolutionary Psychology",/Local/Exam_Papers/2003/20/2077.pdf,2,"082"
"2077","2004","Evolutionary Psychology",/Local/Exam_Papers/2004/20/2077.pdf,2,"082"
"2077","2005","Evolutionary Psychology",/Local/Exam_Papers/2005/20/2077.pdf,2,"082"
"2077","2006","Evolutionary Psychology",/Local/Exam_Papers/2006/20/2077.pdf,2,"082"
"2078","1999","RUS: Coursework I",/Local/Exam_Papers/1999/20/2078.pdf,2,"082"
"2078","2002","Russian Coursework 1",/Local/Exam_Papers/2002/20/2078.pdf,2,"082"
"2078","2005","Russian:Coursework 1",/Local/Exam_Papers/2005/20/2078.pdf,2,"082"
"2078","2006","Russian:Coursework 1",/Local/Exam_Papers/2006/20/2078.pdf,2,"082"
"2078","2007","Russian:Coursework 1",/Local/Exam_Papers/2007/20/2078.pdf,2,"082"
"2078","2009","Russian : Coursework I",/Local/Exam_Papers/2009/20/2078.pdf,2,"082"
"2079","1999","RUS: Coursework II",/Local/Exam_Papers/1999/20/2079.pdf,2,"082"
"2079","2001","Russian Coursework II",/Local/Exam_Papers/2001/20/2079.pdf,2,"082"
"2079","2005","Russian:Coursework 2",/Local/Exam_Papers/2005/20/2079.pdf,2,"082"
"2079","2006","Russian:Coursework 2",/Local/Exam_Papers/2006/20/2079.pdf,2,"082"
"2079","2007","Russian:Coursework 2",/Local/Exam_Papers/2007/20/2079.pdf,2,"082"
"2079","2009","Russian : Coursework II",/Local/Exam_Papers/2009/20/2079.pdf,2,"082"
"2080","1999","SOC: Introduction to Social Research",/Local/Exam_Papers/1999/20/2080.pdf,2,"046"
"2080","2000","Introduction to Social Research",/Local/Exam_Papers/2000/20/2080.pdf,2,"046"
"2080","2001","Introduction to Social Research",/Local/Exam_Papers/2001/20/2080.pdf,2,"046"
"2080","2002","Introduction to Social Research",/Local/Exam_Papers/2002/20/2080.pdf,2,"046"
"2080","2003","Introduction to Social Research",/Local/Exam_Papers/2003/20/2080.pdf,2,"046"
"2080","2004","Introduction to Social Research",/Local/Exam_Papers/2004/20/2080.pdf,2,"046"
"2080","2005","Introduction to Social Research",/Local/Exam_Papers/2005/20/2080.pdf,2,"046"
"2080","2006","Introduction to Social Research",/Local/Exam_Papers/2006/20/2080.pdf,2,"046"
"2080","2007","Introduction to Social Research",/Local/Exam_Papers/2007/20/2080.pdf,2,"046"
"2080","2008","Introduction to Social Research",/Local/Exam_Papers/2008/20/2080.pdf,2,"046"
"2080","2005","Introduction to Social Research",/Local/Exam_Papers/2005/20/2080.pdf,2,"053"
"2080","2006","Introduction to Social Research",/Local/Exam_Papers/2006/20/2080.pdf,2,"053"
"2080","1999","SOC: Introduction to Social Research",/Local/Exam_Papers/1999/20/2080.pdf,2,"082"
"2080","2000","Introduction to Social Research",/Local/Exam_Papers/2000/20/2080.pdf,2,"082"
"2080","2001","Introduction to Social Research",/Local/Exam_Papers/2001/20/2080.pdf,2,"082"
"2080","2002","Introduction to Social Research",/Local/Exam_Papers/2002/20/2080.pdf,2,"082"
"2080","2003","Introduction to Social Research",/Local/Exam_Papers/2003/20/2080.pdf,2,"082"
"2080","2004","Introduction to Social Research",/Local/Exam_Papers/2004/20/2080.pdf,2,"082"
"2080","2005","Introduction to Social Research",/Local/Exam_Papers/2005/20/2080.pdf,2,"082"
"2080","2006","Introduction to Social Research",/Local/Exam_Papers/2006/20/2080.pdf,2,"082"
"2080","2007","Introduction to Social Research",/Local/Exam_Papers/2007/20/2080.pdf,2,"082"
"2080","2008","Introduction to Social Research",/Local/Exam_Papers/2008/20/2080.pdf,2,"082"
"2080","1999","SOC: Introduction to Social Research",/Local/Exam_Papers/1999/20/2080.pdf,2,"085"
"2080","2001","Introduction to Social Research",/Local/Exam_Papers/2001/20/2080.pdf,2,"085"
"2080","2002","Introduction to Social Research",/Local/Exam_Papers/2002/20/2080.pdf,2,"085"
"2080","2005","Introduction to Social Research",/Local/Exam_Papers/2005/20/2080.pdf,2,"085"
"2080","2006","Introduction to Social Research",/Local/Exam_Papers/2006/20/2080.pdf,2,"085"
"2080","1999","SOC: Introduction to Social Research",/Local/Exam_Papers/1999/20/2080.pdf,2,"405"
"2080","2000","Introduction to Social Research",/Local/Exam_Papers/2000/20/2080.pdf,2,"405"
"2080","2001","Introduction to Social Research",/Local/Exam_Papers/2001/20/2080.pdf,2,"405"
"2080","2003","Introduction to Social Research",/Local/Exam_Papers/2003/20/2080.pdf,2,"405"
"2080","2004","Introduction to Social Research",/Local/Exam_Papers/2004/20/2080.pdf,2,"405"
"2080","2005","Introduction to Social Research",/Local/Exam_Papers/2005/20/2080.pdf,2,"405"
"2080","2006","Introduction to Social Research",/Local/Exam_Papers/2006/20/2080.pdf,2,"405"
"2080","2008","Introduction to Social Research",/Local/Exam_Papers/2008/20/2080.pdf,2,"405"
"2080","1999","SOC: Introduction to Social Research",/Local/Exam_Papers/1999/20/2080.pdf,2,"413"
"2080","2007","Introduction to Social Research",/Local/Exam_Papers/2007/20/2080.pdf,2,"413"
"2080","2008","Introduction to Social Research",/Local/Exam_Papers/2008/20/2080.pdf,2,"413"
"2082","2000","The Sociological Imagination",/Local/Exam_Papers/2000/20/2082.pdf,2,"046"
"2082","2001","Sociology of Development",/Local/Exam_Papers/2001/20/2082.pdf,2,"046"
"2082","2002","Sociology of Development",/Local/Exam_Papers/2002/20/2082.pdf,2,"046"
"2082","2003","The Sociological Imagination",/Local/Exam_Papers/2003/20/2082.pdf,2,"046"
"2082","2004","The Sociological Imagination",/Local/Exam_Papers/2004/20/2082.pdf,2,"046"
"2082","2005","The Sociological Imagination",/Local/Exam_Papers/2005/20/2082.pdf,2,"046"
"2082","2006","The Sociological Imagination",/Local/Exam_Papers/2006/20/2082.pdf,2,"046"
"2082","2007","The Sociological Imagination",/Local/Exam_Papers/2007/20/2082.pdf,2,"046"
"2082","2008","The Sociological Imagination",/Local/Exam_Papers/2008/20/2082.pdf,2,"046"
"2082","2009","The Sociological Imagination",/Local/Exam_Papers/2009/20/2082.pdf,2,"046"
"2082","2005","The Sociological Imagination",/Local/Exam_Papers/2005/20/2082.pdf,2,"053"
"2082","2006","The Sociological Imagination",/Local/Exam_Papers/2006/20/2082.pdf,2,"053"
"2082","1999","SOC: Sociology of Development",/Local/Exam_Papers/1999/20/2082.pdf,2,"082"
"2082","2000","The Sociological Imagination",/Local/Exam_Papers/2000/20/2082.pdf,2,"082"
"2082","2001","Sociology of Development",/Local/Exam_Papers/2001/20/2082.pdf,2,"082"
"2082","2002","Sociology of Development",/Local/Exam_Papers/2002/20/2082.pdf,2,"082"
"2082","2003","The Sociological Imagination",/Local/Exam_Papers/2003/20/2082.pdf,2,"082"
"2082","2004","The Sociological Imagination",/Local/Exam_Papers/2004/20/2082.pdf,2,"082"
"2082","2005","The Sociological Imagination",/Local/Exam_Papers/2005/20/2082.pdf,2,"082"
"2082","2006","The Sociological Imagination",/Local/Exam_Papers/2006/20/2082.pdf,2,"082"
"2082","2007","The Sociological Imagination",/Local/Exam_Papers/2007/20/2082.pdf,2,"082"
"2082","2008","The Sociological Imagination",/Local/Exam_Papers/2008/20/2082.pdf,2,"082"
"2082","2009","The Sociological Imagination",/Local/Exam_Papers/2009/20/2082.pdf,2,"082"
"2082","1999","SOC: Sociology of Development",/Local/Exam_Papers/1999/20/2082.pdf,2,"085"
"2082","2001","Sociology of Development",/Local/Exam_Papers/2001/20/2082.pdf,2,"085"
"2082","2005","The Sociological Imagination",/Local/Exam_Papers/2005/20/2082.pdf,2,"085"
